mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,rms,zcr,centroid,label
-318.81796,54.99362,-23.866848,24.694616,-32.98726,15.161929,-11.181966,17.450905,-7.94355,15.52701,-20.939999,8.854256,-6.8020644,0.021900514,0.23268103966346154,3222.033984456863,2
-355.47125,44.051495,-23.65381,19.392094,-31.753794,13.107636,-10.444122,16.1016,-5.1883554,12.566868,-22.699238,9.731649,-6.253792,0.02093019,0.22239708533653846,3163.254308666988,2
-400.27292,35.89991,-22.135477,19.783522,-27.82225,10.024345,-10.670273,15.173673,-6.2856703,11.047242,-22.271025,6.6593747,-4.3301983,0.018491887,0.2111290564903846,2834.4393555339047,2
-343.1792,45.46253,-23.518236,24.435291,-31.2446,11.353525,-13.730371,15.3896675,-8.233534,13.2245,-24.91012,8.173518,-6.4058127,0.02094236,0.23668118990384615,3151.372683799409,2
-321.68527,39.797367,-29.011034,21.65682,-30.599663,8.569606,-12.150359,16.4912,-3.711699,12.446869,-24.445833,6.165239,-7.420886,0.024447441,0.22690805288461538,3142.249625275839,2
-311.49048,48.060104,-31.31564,24.4898,-34.398457,12.402133,-14.473086,17.290903,-6.306855,11.813544,-26.020403,9.798543,-6.5052934,0.020715974,0.24122971754807693,3441.309098657086,2
-320.81485,55.251705,-28.578423,20.580873,-34.670853,11.314127,-12.287092,17.133335,-8.591206,14.820394,-24.325905,7.2104354,-8.462115,0.021747237,0.2370868389423077,3220.8083458660976,2
-288.9234,41.151066,-30.249329,22.372131,-35.55941,13.205055,-15.481995,18.588736,-9.030477,14.131106,-25.865099,8.224536,-8.876118,0.024753604,0.2701885516826923,3565.878342854067,2
-292.18927,52.36035,-30.912167,20.776798,-34.455486,11.389327,-11.986343,18.637749,-11.403416,14.350661,-24.819633,7.463726,-8.045367,0.025180483,0.24643930288461538,3295.13356525699,2
-317.54688,39.324932,-29.07575,20.86048,-36.304153,11.990831,-11.071139,18.033617,-8.170589,13.973171,-26.551113,7.1449995,-4.607036,0.024772855,0.23848783052884615,3255.196029803317,2
-317.04846,48.037716,-27.838133,18.90889,-33.75327,11.158689,-12.637019,16.662327,-10.6883335,13.64935,-26.35939,7.32562,-6.78145,0.02303159,0.23778921274038461,3309.3757509972193,2
-302.66867,46.98794,-26.378716,21.680145,-37.768246,13.166218,-11.271016,18.121462,-9.881233,15.263397,-27.939539,7.5648026,-6.4594502,0.02378568,0.25911959134615387,3495.7520239155633,2
-314.9524,48.143547,-20.802383,22.166197,-35.329674,11.118865,-14.921201,16.96296,-8.624795,15.436674,-24.23633,6.4916987,-8.041994,0.022634203,0.25421048677884617,3454.2265745652153,2
-300.40588,44.698433,-26.969141,23.764832,-36.274986,13.338452,-15.090118,20.830772,-6.814289,17.423418,-27.655235,8.294924,-7.049118,0.022706864,0.2595252403846154,3536.8357051849052,2
-335.7628,46.698452,-27.31129,23.389523,-33.666515,11.067567,-13.370209,17.723263,-9.60552,14.03179,-24.798967,7.227049,-8.084512,0.021208078,0.24507962740384615,3338.1863527884493,2
-374.7307,28.487572,-24.113785,18.957253,-29.586088,9.045841,-11.127329,16.19364,-6.27326,12.456568,-22.032333,7.1801777,-6.6957273,0.022535536,0.2255634014423077,2995.1463321685765,2
-348.0856,40.39507,-24.966835,19.844437,-31.858988,8.303519,-10.474931,16.523516,-9.075405,13.150513,-23.45643,6.206989,-6.0991178,0.021738559,0.2156024639423077,3007.6001244654385,2
-362.34662,41.260887,-25.88418,17.754559,-21.198452,15.899489,-10.159095,13.7665,-6.065162,16.078472,-20.471718,7.652702,-6.0584645,0.02243792,0.21240985576923077,2951.948736983039,3
