mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spec_mean_1,spec_mean_2,spec_mean_3,spec_mean_4,spec_mean_5,spec_mean_6,spec_mean_7,spec_mean_8,spec_mean_9,spec_mean_10,rolloff,bandwidth,flatness,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,energy,label
-228.95992,24.505157,-41.53905,21.313288,-41.382866,10.380478,-17.047953,24.370962,-7.16963,14.323109,-28.537376,7.162996,-6.014593,-17.620693,-19.46088,-35.16747,-32.279213,-29.573881,-22.615543,-18.373695,-13.6542425,-13.115881,-14.717322,6658.859734786184,2312.3152618174727,0.082075685,0.7485346,0.5534404,0.4508089,0.31583035,0.28746712,73.545876,2
-325.50095,19.091831,-33.750744,20.936388,-34.82839,8.369557,-13.31021,16.82843,-4.2045784,11.761793,-24.854086,10.205193,-7.5392833,-26.339058,-26.946194,-38.849197,-36.790226,-33.699764,-27.609003,-24.139692,-20.941154,-19.188616,-20.147476,5459.800318667763,1879.4646499731382,0.23717818,0.65457594,0.48633683,0.40187582,0.2581187,0.22135791,56.92196,2
-292.5595,22.138245,-35.632713,19.968393,-38.50829,10.4402275,-11.9376135,19.77209,-6.1144056,15.852812,-25.783981,9.681586,-6.1118627,-21.978836,-24.164467,-36.54289,-34.939095,-31.246592,-24.698011,-19.681826,-15.817575,-16.155325,-18.008446,5986.570466694079,2067.9414610318136,0.17182016,0.5730868,0.41368315,0.3228578,0.22165062,0.22489578,65.53997,2
-200.33334,11.3638,-44.961933,16.121513,-49.33125,12.213667,-13.78591,22.529053,-7.365627,18.581854,-29.727652,10.252785,-7.5068154,-18.523462,-20.751583,-36.029884,-32.325798,-27.628176,-20.96905,-17.06303,-13.834277,-13.0769825,-12.884278,6940.491365131579,2303.5681336255216,0.0814438,0.72814196,0.54531926,0.4735574,0.2848939,0.19877481,75.70616,2
-252.23616,30.994745,-37.25382,19.860634,-41.29932,12.854551,-12.794059,20.10388,-6.969708,18.719112,-29.104366,11.3493395,-7.8632197,-15.909438,-20.600368,-37.131477,-34.40158,-29.654839,-22.569038,-16.586649,-13.029707,-11.342321,-11.887796,6600.266755756579,2310.792537142532,0.070657,0.6123178,0.4823229,0.30152193,0.21062453,0.23351206,57.212505,2
-276.80276,34.997055,-29.553986,21.460804,-39.145237,11.166612,-12.3645525,19.73144,-5.372477,18.023718,-26.210968,7.6482844,-5.554992,-17.984491,-21.545097,-35.665283,-32.776363,-29.677357,-20.593405,-13.524065,-9.76143,-10.502417,-13.091191,6157.249434621711,2225.293159818852,0.099307775,0.60525787,0.46783617,0.37431765,0.26055637,0.2379121,56.571228,2
-243.96675,28.097723,-37.324776,22.052662,-43.948612,15.916906,-13.590463,20.529476,-7.827822,17.142704,-25.120363,10.565914,-7.8845015,-15.845423,-19.911058,-34.181046,-32.582745,-29.991823,-21.1183,-14.487263,-8.506439,-9.054285,-13.8896475,6525.353875411184,2301.595692589063,0.06970349,0.713457,0.64394265,0.4759377,0.29330823,0.27622965,63.617252,2
-285.6454,16.962124,-35.79942,15.532137,-40.79921,13.616134,-12.447229,19.222692,-4.0865717,14.974079,-26.290781,11.792958,-6.6746655,-22.42723,-23.876797,-35.956978,-34.70716,-30.376799,-24.384365,-19.393028,-16.207235,-16.852093,-18.16816,6129.8229337993425,2085.222458068127,0.18025444,0.6927246,0.62031204,0.46578968,0.26321483,0.20530903,59.47526,2
-369.339,11.714718,-30.962708,17.18178,-33.330208,9.956552,-10.887836,17.61601,-4.900136,11.673126,-24.12568,7.489917,-3.3887558,-27.509314,-29.99449,-42.47786,-39.7067,-37.230022,-31.676928,-26.88463,-24.583124,-24.583935,-25.719164,5089.995888157895,1711.3497717743146,0.31421977,0.4936208,0.43178156,0.26874346,0.18813926,0.17936514,45.671055,2
-292.67947,21.096529,-31.860157,25.09301,-36.64663,10.43126,-15.116301,18.02382,-6.945006,15.619156,-28.049377,10.845105,-6.253989,-21.105402,-24.26629,-37.40192,-35.490498,-33.264244,-26.774622,-20.460827,-14.532239,-15.530454,-18.123215,5994.050421463816,2051.521764286492,0.17510505,0.64939684,0.5181703,0.38788617,0.22272551,0.21817636,57.34687,2
-292.24115,21.11016,-38.808846,20.11737,-38.241833,8.829783,-13.220788,19.249788,-4.9419885,16.007086,-25.051424,7.291334,-8.1380625,-20.681564,-24.082462,-37.637787,-35.474834,-32.704506,-27.203829,-22.707954,-17.137217,-16.318277,-18.592134,5811.8115234375,2008.2689972638134,0.1669491,0.63358074,0.47954908,0.3898466,0.26527134,0.23720759,68.49117,2
-248.5471,26.328066,-40.434414,23.346361,-43.041813,11.053611,-15.415898,19.081638,-7.5051937,13.6404915,-28.281086,10.911947,-7.871563,-17.772198,-20.867567,-39.22881,-36.30691,-31.017187,-22.020878,-17.228079,-15.531794,-14.581387,-15.311572,6597.886770148027,2299.875521475844,0.07677802,0.6610819,0.5698359,0.4045101,0.26786375,0.25725156,60.177536,2
-246.87152,32.699417,-41.32304,16.62309,-44.034924,10.978927,-14.253522,21.442736,-7.643716,16.22288,-28.232227,8.842737,-8.91579,-17.237288,-20.149424,-37.88653,-33.781036,-30.398113,-24.68096,-20.12091,-15.747193,-13.313026,-12.584074,6482.9674650493425,2308.522151719279,0.07092703,0.7434932,0.58337486,0.46808782,0.30163416,0.2570708,63.759087,2
-206.7647,14.887359,-43.703995,18.308449,-45.25362,12.943082,-17.096426,22.553007,-7.8939176,16.288631,-30.13322,9.430665,-9.142973,-17.610703,-21.050495,-36.262115,-34.017284,-30.155685,-22.443441,-18.296814,-14.380518,-11.405578,-11.68346,6904.451583059211,2308.1412940447926,0.08199894,0.7495938,0.6291182,0.5570886,0.33474928,0.2533929,72.95654,2
-216.40935,26.577763,-42.59011,18.336048,-42.98017,10.591563,-12.910655,22.477148,-11.827738,16.229437,-27.0234,9.537284,-8.452364,-18.225655,-20.293386,-34.411606,-31.319935,-27.221685,-23.365744,-17.641207,-11.460164,-11.475583,-13.030122,6633.473221628289,2313.9626135401204,0.074868016,0.55589443,0.51241076,0.41966942,0.29911128,0.28271598,74.76002,2
-278.97073,20.352581,-37.045837,20.348383,-41.505444,11.788663,-10.539222,19.17464,-8.21309,15.672415,-28.317732,8.012511,-4.623214,-21.429996,-24.449715,-36.81686,-34.65286,-31.962826,-25.881369,-20.226675,-15.885205,-15.941691,-17.086876,5998.243729440789,2051.086952351987,0.16717751,0.4510766,0.36910164,0.25461024,0.1730557,0.17429177,67.53732,2
-276.47433,32.790028,-36.2919,16.419373,-39.73997,11.259444,-12.530753,19.920311,-10.429461,15.452311,-28.44379,8.525927,-6.4208746,-19.014528,-22.240921,-40.38044,-37.32364,-33.86232,-26.655653,-19.944246,-17.22463,-16.387924,-15.792618,6383.688065378289,2283.052391366368,0.102461174,0.6592616,0.51735616,0.39501286,0.3076236,0.29552722,61.49151,2
-228.09311,22.252226,-40.027527,19.250849,-47.599594,14.121208,-12.899565,21.08862,-8.435542,16.797108,-32.4244,10.444867,-6.7259207,-16.10097,-19.1993,-36.1366,-33.32201,-29.22558,-21.562716,-18.241522,-13.575407,-12.497426,-13.666079,6799.278885690789,2305.2846944211215,0.07490394,0.6245876,0.479819,0.33062837,0.19563743,0.18297313,75.12041,2
-237.33789,23.85775,-32.687675,20.32924,-44.801754,11.901593,-16.83207,20.618193,-7.575264,17.082306,-29.081612,8.025701,-8.38751,-16.234106,-20.454746,-36.76584,-34.55834,-31.054377,-22.76371,-15.048093,-12.814472,-15.165879,-12.709216,6679.032946134868,2314.2543510931396,0.07748695,0.630349,0.5225758,0.45689324,0.27165207,0.23476128,69.51577,2
-225.69467,23.868511,-39.831863,20.467884,-46.84188,12.06455,-17.017542,23.78494,-4.719289,19.956789,-31.882599,9.501229,-8.375471,-17.003712,-20.02712,-36.20457,-32.05311,-28.680151,-24.064959,-15.514693,-11.934504,-14.099706,-15.732224,6787.832288240132,2316.1898339057716,0.07407972,0.60302955,0.55646193,0.44519293,0.23758815,0.18964185,65.72559,2
-263.85614,22.743502,-38.72511,20.4275,-43.34529,11.243771,-14.992053,21.286652,-7.524784,15.991965,-29.307796,8.513464,-8.461816,-18.587751,-21.863089,-39.143906,-36.107357,-32.14048,-26.133886,-21.353344,-16.40014,-16.243809,-17.544598,6529.660516036184,2247.6968816610542,0.10485628,0.65261036,0.49450973,0.3993119,0.26847565,0.24736317,62.511402,2
-349.7075,8.492984,-32.813194,15.766409,-34.9794,8.075974,-9.988999,18.347174,-4.647902,12.948777,-23.252272,8.14012,-6.0307484,-26.495537,-27.670864,-37.52592,-36.96308,-33.20994,-29.38873,-25.920208,-23.258894,-22.812643,-23.193537,5150.0621916118425,1702.7929154803167,0.31222722,0.55890626,0.35994443,0.2765566,0.16323744,0.14135405,67.385925,2
-302.36325,12.90113,-34.91175,18.2605,-36.791084,7.497235,-10.747611,19.209898,-8.338562,14.840495,-25.08937,6.781412,-5.9457583,-24.733702,-27.318567,-37.23849,-35.56653,-32.37131,-26.6619,-23.022661,-18.742174,-19.127838,-19.738735,5647.705849095395,1895.0272242724466,0.2488182,0.49493787,0.35877067,0.30999655,0.21091086,0.20307864,61.84144,2
-368.60532,68.63295,-24.298342,-18.41847,-4.768883,12.377223,6.7095838,20.372044,0.80354196,1.9767452,-7.44315,-1.9840443,-3.5569918,-30.478785,-23.518274,-20.216167,-20.18661,-18.789324,-18.62909,-15.690289,-12.798431,-15.714441,-15.517305,5791.071648848684,2629.833607909705,0.07066886,0.67373294,0.7058053,0.5453982,0.4324615,0.39798388,30.239803,2
-260.8681,44.144527,-34.65492,-12.223891,-18.898022,11.08218,11.341221,16.682964,7.9941354,3.5786817,-10.799944,-3.8153498,-1.7601041,-29.031628,-20.892683,-17.090078,-17.48173,-16.487764,-17.028263,-16.101604,-13.730529,-8.964022,-3.7934287,6544.6204255756575,2673.6212226692164,0.10583381,0.66068214,0.44704092,0.3765478,0.31744722,0.2529062,77.56771,2
-308.16214,48.575153,-36.80369,-9.334731,-14.541278,5.0617228,6.116687,12.871725,8.06211,5.0321636,-4.767527,-4.4685717,-1.3448448,-32.59023,-26.30257,-22.638569,-21.576332,-19.517387,-17.841007,-13.968488,-12.743313,-12.532188,-14.694376,6080.069901315789,2584.8764635625903,0.10636018,0.8316332,0.61216235,0.43039742,0.3593802,0.36401063,54.83415,2
-356.08478,60.866493,-33.2458,-11.703807,-11.587236,7.6734114,8.624481,10.660515,3.7364335,4.8504,-6.776736,-2.046643,-0.6719859,-33.658478,-26.644312,-22.40954,-22.547318,-21.451563,-21.135048,-17.774183,-15.649944,-15.975825,-15.7190275,5876.977796052632,2565.513679108635,0.08907259,0.73819435,0.66947347,0.5076634,0.43661246,0.38952416,40.315147,2
-319.2828,51.84584,-33.60385,-10.452444,-11.782778,7.9146576,7.9759445,10.77244,5.4771013,6.4631586,-6.3355474,-0.7738641,-0.053286612,-30.681005,-24.15995,-22.188974,-21.692448,-18.565554,-9.766515,-9.2302685,-14.915963,-15.162266,-16.948483,6280.782020970395,2641.713233076855,0.10207821,0.7384964,0.61275476,0.4136102,0.39712897,0.40301198,46.007984,2
-370.08844,63.753746,-30.169899,-11.745594,-10.705268,9.198801,6.2954173,13.662206,6.6347733,3.648148,-5.1185536,-0.5861304,0.08635932,-28.4919,-22.672422,-19.961245,-20.660551,-19.351238,-18.065926,-19.016459,-19.201208,-17.94203,-17.819256,5871.991159539473,2610.450684131486,0.082747914,0.75259215,0.70669734,0.4813111,0.37978625,0.32129723,26.972853,2
-342.81976,55.82364,-31.044397,-13.600785,-14.678639,6.5229826,4.1989465,9.241133,8.752388,3.7967095,-5.170699,-0.6310939,1.3239052,-33.59113,-26.266758,-21.606985,-20.832174,-17.693676,-17.807575,-17.207907,-18.534729,-18.577356,-16.182264,6262.422131990132,2659.6323571604344,0.10851284,0.73162895,0.57860476,0.4087632,0.38080582,0.39428148,32.041733,2
-366.04346,61.17815,-19.624159,-18.048353,-12.004441,8.662925,6.8031945,11.668872,7.2544737,5.045933,-5.198682,-2.9413416,-1.3506454,-32.305195,-27.510563,-25.498121,-23.985462,-20.74742,-20.111652,-16.584324,-12.908877,-16.099545,-20.15757,5844.3379934210525,2636.266651644756,0.07791367,0.7735648,0.5081204,0.36340463,0.3664583,0.4063366,37.38811,2
-344.45932,52.689186,-32.801643,-20.44709,-15.269525,6.148232,6.0628405,12.579998,6.2963233,0.48520952,-5.2504225,-1.6107553,1.0124341,-32.53907,-25.59771,-22.324604,-24.521633,-23.791504,-21.112679,-21.937298,-20.343779,-17.90998,-19.912132,6025.6702302631575,2635.662319544782,0.08299652,0.6603595,0.47515514,0.36624062,0.36834928,0.32544497,62.582737,2
-363.0672,59.525684,-27.642439,-18.691008,-12.198322,7.031207,2.095095,8.836063,6.119363,2.102732,-3.6643233,-2.2142828,2.2661436,-33.31604,-26.937222,-24.653595,-25.046389,-24.230669,-21.266289,-21.619827,-19.311317,-17.341091,-18.357721,5762.625154194079,2619.1581856403836,0.067169234,0.6664548,0.46151873,0.3995565,0.40428194,0.37973198,73.92702,2
-356.6088,51.99042,-30.33161,-12.236853,-14.908001,5.4456615,6.009664,8.982502,6.5269275,3.1765943,-5.4673038,-1.8471664,0.91145647,-32.396534,-25.404398,-22.985197,-23.789032,-23.397875,-21.304482,-21.781225,-20.673803,-16.113195,-18.97859,5965.943924753289,2610.722582139764,0.09288559,0.7312983,0.51196563,0.3745873,0.38527444,0.40784532,41.48868,2
-305.38208,36.524494,-35.415707,-23.84559,-14.369832,9.381833,6.558438,28.163477,1.6967065,5.468142,-8.651641,-1.8103046,-2.9154027,-25.526352,-17.349623,-15.254299,-16.204939,-17.649109,-18.923315,-19.521826,-17.624727,-19.251171,-16.295664,6547.453741776316,2606.338111178615,0.16391772,0.6327295,0.49668673,0.3781226,0.33885005,0.285348,50.639275,2
-346.2009,44.147064,-31.326939,-7.449637,-21.8909,5.6912737,6.2906137,10.456777,9.186409,4.7138505,-8.334566,-1.4635125,1.921363,-35.32383,-27.562819,-21.907118,-22.343992,-21.579811,-22.254831,-22.301586,-20.16842,-18.430237,-19.318708,6282.368678042763,2626.4786504661283,0.113228835,0.7513027,0.6794545,0.41012022,0.31932625,0.31135175,33.606705,2
-338.16772,46.6548,-29.61417,-15.008786,-20.424015,9.8871155,11.4656315,13.392981,8.189011,4.2820835,-6.8447323,-2.0297222,0.57392955,-31.512276,-23.376806,-20.716917,-21.608873,-20.25511,-19.140287,-19.799168,-18.901653,-14.754325,-17.52848,6570.233604029605,2723.4210425427914,0.113877244,0.6773282,0.44998258,0.37168568,0.33391532,0.31508198,19.7487,2
-328.99057,58.805855,-27.316051,-11.217929,-15.218503,8.154145,9.118651,16.171906,9.475576,4.27654,-5.2256465,-0.13109659,1.9709226,-30.885735,-24.199635,-21.361326,-20.537893,-20.305763,-17.70927,-14.821499,-12.458741,-9.851162,-3.5387266,5996.430407072368,2626.2270043150456,0.089967296,0.64913195,0.45646933,0.3574938,0.29578346,0.28913543,42.24439,2
-302.6735,49.056683,-30.103388,-17.120333,-19.804178,13.130874,12.335428,15.552219,5.7055364,3.3540235,-5.4229684,-0.83427507,-0.0068994723,-26.936743,-20.2079,-18.62206,-19.91872,-18.222666,-16.333164,-15.310295,-12.4012575,-12.785396,-10.247965,6448.287674753289,2674.0481494489504,0.111185856,0.80336946,0.6322179,0.43299517,0.3577018,0.33920446,25.747292,2
-323.04138,63.983475,-27.409418,-13.634425,-18.331345,8.89775,4.3632894,13.583337,7.291888,1.5664536,-7.467563,-1.3307806,-1.4934789,-28.975655,-21.895071,-20.105627,-20.914963,-19.343811,-18.243933,-17.854116,-14.485944,-15.149174,-14.49524,5899.644325657895,2605.4242766173907,0.079629704,0.6861482,0.6173659,0.42630038,0.36530834,0.38232592,33.75419,2
-325.56323,64.83225,-26.156319,-11.28497,-15.574517,7.6423173,7.3825016,12.540157,8.64295,4.0008035,-7.7474213,0.2257046,-0.12836778,-28.945482,-21.944405,-19.89949,-20.01194,-17.29406,-16.612839,-11.76001,-9.226041,-13.614543,-11.3814945,5852.724609375,2582.4242397865964,0.0919371,0.71622425,0.5342286,0.44290066,0.37099388,0.32886755,32.968506,2
-297.4573,55.148685,-29.687609,-11.442563,-19.4227,12.102129,5.745296,14.363555,6.1527247,2.6694722,-7.416973,-1.644776,-0.0003132268,-28.229338,-21.66924,-18.220692,-16.831844,-16.062418,-13.727727,-14.997402,-11.459091,-10.392733,-12.895282,6215.502415707237,2637.0477038538374,0.09925949,0.8101372,0.69958156,0.4951167,0.38761488,0.37606454,39.30696,2
-355.02405,60.12058,-25.184576,-18.239115,-8.912287,6.132054,5.8739495,12.313181,5.937656,3.9268358,-6.590227,-0.9087469,1.767821,-29.149885,-22.449816,-20.084105,-20.999453,-18.033808,-19.084604,-18.621029,-17.061848,-17.68234,-18.009647,5634.899259868421,2560.743604747044,0.07656914,0.7212846,0.4859964,0.37835136,0.37089974,0.34376806,63.980656,2
-341.14108,60.012783,-28.390831,-14.94111,-13.6739235,10.6782255,8.7130785,14.841826,8.08528,3.682975,-6.241375,-0.24395666,1.6866031,-30.356884,-24.622713,-19.919113,-21.549133,-21.773727,-20.73173,-13.073116,-11.036561,-15.159643,-11.1163845,6046.7501027960525,2640.662597748169,0.090019025,0.758197,0.57724416,0.42102355,0.3982503,0.38447747,31.330553,2
-370.37408,70.46235,-21.898157,-12.559566,-7.4323254,9.979558,6.6600485,14.183959,3.3001351,0.9582249,-6.495831,0.6570226,0.47532177,-30.978474,-23.62796,-22.406141,-21.635303,-19.138632,-17.080803,-14.713021,-12.276675,-14.841892,-17.207766,5613.7060546875,2598.782541869388,0.07984807,0.6665631,0.56919986,0.4085912,0.392229,0.47341585,33.000465,2
-362.30844,51.411846,-30.50185,-17.934103,-14.716731,11.529888,4.2876115,19.72834,2.0912528,1.687605,-7.976191,-0.35997045,-2.3032012,-36.34377,-29.106058,-25.66392,-25.894724,-23.20232,-22.260773,-21.191952,-17.193819,-18.409967,-17.820057,6456.447625411184,2690.4560460704224,0.110001035,0.738589,0.61179537,0.5136316,0.4719333,0.4820341,23.809982,2
-329.03436,36.36031,-28.569542,-19.135134,-14.978161,11.162173,10.132504,17.622545,5.879448,0.017564934,-8.218971,1.6730915,1.7539701,-25.322512,-20.583357,-19.40697,-20.405054,-20.488901,-17.989202,-15.100546,-13.189978,-16.079248,-17.901869,6434.12109375,2564.0892349683813,0.19735876,0.643762,0.45359296,0.40128976,0.36324483,0.30857366,40.989326,2
-269.32623,45.75167,-46.797108,-22.480677,-21.061274,16.007717,12.082363,16.777775,7.550461,1.4088407,-7.1720853,-1.1433749,-1.2594928,-26.94058,-20.449287,-19.341307,-18.52711,-17.313595,-16.126226,-12.884037,-11.917393,-13.942912,-13.500477,6259.362150493421,2613.532914708778,0.08246098,0.7389515,0.6335666,0.5305091,0.41693062,0.37794867,85.605286,2
-327.29132,66.00083,-30.638346,-11.241944,-8.470569,5.951181,9.751294,17.22902,4.299087,1.9464529,-3.381957,-2.032283,0.24489877,-30.708658,-24.5763,-22.276325,-21.74161,-18.571236,-17.561525,-14.035596,-9.002194,-6.4485893,-5.3857946,5519.1866262335525,2503.263100025415,0.06443378,0.5932979,0.44043177,0.3802955,0.43313232,0.4236799,74.4474,2
-298.5831,35.62302,-38.714108,-16.407314,-18.238096,7.1056333,9.367714,17.30072,6.826516,1.6394088,-6.495838,-2.7744417,-1.4109834,-32.882824,-25.941668,-22.16115,-23.10825,-21.334408,-20.581131,-16.378143,-11.988134,-10.565448,-14.0075655,6148.4094880756575,2492.271531966183,0.17249338,0.6362661,0.5412927,0.4026369,0.36585486,0.31141979,51.868206,2
-339.60645,66.88788,-31.692936,-8.233634,-10.346688,8.514975,9.146988,14.994104,6.518701,3.1419501,-3.4185624,-1.3818048,0.98638934,-32.534794,-25.775747,-22.788195,-22.33171,-18.908716,-16.775593,-9.518199,-5.827139,-8.67742,-8.671249,5452.773694490132,2478.7602609892638,0.07741434,0.625323,0.54986537,0.5106602,0.45836133,0.393282,59.874466,2
-300.50665,48.31118,-34.28834,-16.542425,-14.788361,10.731144,13.317248,20.284887,11.038239,4.308532,-2.7323203,-1.8261392,-0.47378793,-30.671972,-22.629883,-20.595177,-19.75481,-16.997911,-17.22729,-10.976792,-8.101056,-10.521391,-13.258119,6362.8348581414475,2678.144240822421,0.09416791,0.6444303,0.5214256,0.4357296,0.37164077,0.2861681,63.360226,2
-266.3779,41.761173,-40.929417,-19.165539,-16.881477,11.500206,9.810692,16.950195,6.9386196,-0.20711794,-6.9325047,-4.26402,-1.2555598,-28.896603,-23.358562,-21.380888,-22.740797,-21.226513,-19.989693,-16.397814,-11.426106,-6.9336367,-8.157858,6673.932976973684,2725.06311820653,0.10376636,0.80779916,0.71115375,0.48379594,0.38657272,0.35132265,62.324795,2
-307.3839,12.005594,-36.940884,13.883428,-27.431768,15.665355,-12.880297,15.493238,-4.5558057,18.057741,-24.074574,8.920472,-6.460736,-22.958069,-25.92238,-36.150303,-34.724953,-32.11841,-25.583141,-21.703253,-19.436068,-16.315811,-16.60555,5712.7587890625,1930.4947211945105,0.25378373,0.70507365,0.519456,0.34725383,0.22409624,0.18054587,73.199905,3
-270.02875,21.669346,-39.8555,16.046968,-31.23687,13.177886,-12.573001,19.818657,-4.92323,18.568216,-27.498453,8.36842,-5.9373803,-21.227955,-24.235226,-35.893856,-34.53758,-31.64954,-27.004883,-20.432425,-17.022455,-14.730196,-13.516701,6109.1963918585525,2122.662226447987,0.17658395,0.6796889,0.4691297,0.31828636,0.22642696,0.17852354,71.734665,3
-247.12827,35.74966,-41.67933,18.888853,-36.860756,14.851334,-17.633324,19.827213,-4.8875775,15.503318,-29.119526,9.513236,-8.338778,-15.914542,-20.136946,-36.29649,-30.79563,-29.500034,-22.948765,-17.964098,-14.254819,-12.543763,-14.1064005,6313.53515625,2263.3598659475856,0.062532395,0.7753753,0.5481349,0.38574764,0.2700916,0.2713803,86.82789,3
-252.30232,29.781729,-41.12408,14.936347,-31.186169,14.643444,-13.40942,14.710955,-6.216698,16.856155,-27.872862,7.807693,-6.094802,-18.217623,-22.07456,-36.88359,-32.5871,-29.855907,-24.766321,-19.147198,-13.238737,-13.653741,-14.353856,6254.148848684211,2246.8954468250895,0.1025453,0.70389783,0.51394886,0.35047823,0.21773484,0.20845531,83.36721,3
-267.10294,29.02391,-39.74939,14.807295,-32.661343,14.176935,-11.574716,17.42485,-8.131982,17.88929,-28.124378,8.028188,-4.3659368,-18.244823,-21.434954,-36.97048,-35.652214,-31.252396,-24.525743,-18.025202,-13.153368,-13.870079,-16.454533,6368.0481599506575,2254.99665225886,0.10145953,0.7103043,0.46851414,0.38848904,0.28388992,0.26533654,84.72746,3
-307.28925,14.159096,-38.753452,10.852835,-31.82741,12.193789,-13.613668,16.762297,-6.4990582,15.786729,-25.91327,5.650762,-5.22553,-24.756996,-27.204315,-38.619118,-36.759037,-33.273922,-27.782202,-24.30355,-20.000006,-18.51418,-20.732882,5671.052374588816,1931.9347547893524,0.255438,0.6476169,0.47356528,0.3499755,0.23458979,0.18091252,68.971596,3
-298.16107,11.058167,-37.937347,13.142686,-28.982725,11.257054,-14.475343,14.485277,-6.62648,11.913663,-26.759203,3.1049025,-9.5866995,-25.033842,-26.953518,-38.3103,-37.205296,-34.335163,-30.36624,-25.131456,-21.241884,-20.953611,-21.74434,5702.785516036184,1932.1645532818645,0.25912744,0.61998093,0.40888542,0.29588923,0.19634598,0.18730362,70.38317,3
